date	run_id	series	mode	seed	trials	detected	mutation_policy	fixture_name	fixture_size	fixture_sha256	raw_tsv_relpath	raw_tsv_sha256	signed_binary_sha256	source_commit	target	host	provenance
2026-03-06	legacy-2026-03-06-opus-07ae2011cdfd	opus/test_audio_video.webm/56277	shotgun	42	100	35	random-4096-byte-overwrite-v1	test_audio_video.webm	56277	unknown	docs/corruption-sweep-results/opus_shotgun.tsv	07ae2011cdfd8f7ad1aef00d55aef40f99c147e6eddbf917fef5a9af35198d48	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-opus-dde561f2861b	opus/test_audio_video.webm/56277	sniper	42	100	1	single-bit-v1	test_audio_video.webm	56277	unknown	docs/corruption-sweep-results/opus_sniper.tsv	dde561f2861b2ea89aa28725636da247c372de1311b8d65eaba209c5f0a2ec5f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-otf-6fea82eefda6	otf/source_sans_regular.otf/334924	bolter	42	100	100	contiguous-byte-span-v1	source_sans_regular.otf	334924	unknown	docs/corruption-sweep-results/otf_bolter.tsv	6fea82eefda6bde2368373d2ec718d1095f13beeed053ce349cda19a19dd16f6	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-otf-b8ac41345133	otf/source_sans_regular.otf/334924	shotgun	42	100	100	random-4096-byte-overwrite-v1	source_sans_regular.otf	334924	unknown	docs/corruption-sweep-results/otf_shotgun.tsv	b8ac4134513337ad34e5c3a5319b79b4f4cedddfadda500d2fb5f1e6a0f614b2	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-otf-7411ae859d2a	otf/source_sans_regular.otf/334924	sniper	42	100	100	single-bit-v1	source_sans_regular.otf	334924	unknown	docs/corruption-sweep-results/otf_sniper.tsv	7411ae859d2adee2f3e4ea226221e1c34ad42fbe8e472fb3b594d7ad3519bc34	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-pam-1f9422c67709	pam/sample.ppm/1843217	bolter	42	100	0	contiguous-byte-span-v1	sample.ppm	1843217	unknown	docs/corruption-sweep-results/pam_bolter.tsv	1f9422c67709da581dca50711be1b5553436d4f00db5a24d94821ece8abddf6d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-pam-44a9ea64493b	pam/sample.ppm/1843217	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample.ppm	1843217	unknown	docs/corruption-sweep-results/pam_shotgun.tsv	44a9ea64493b6e02eb51195a6d500ee4ed09854ed0945e267a4bdee18188e0ab	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-pam-bcae69487964	pam/sample.ppm/1843217	sniper	42	100	0	single-bit-v1	sample.ppm	1843217	unknown	docs/corruption-sweep-results/pam_sniper.tsv	bcae69487964c3d60413dc92b69a4bb5a91068062c53a92a9bf892bf23693a8f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-pdb_struct-31ac544a0c3a	pdb_struct/1CRN.pdb/49491	bolter	42	100	19	contiguous-byte-span-v1	1CRN.pdb	49491	unknown	docs/corruption-sweep-results/pdb_struct_bolter.tsv	31ac544a0c3a535fb5a6abca9292fa9d1abc0f4a53f8f9a3646c772e41c4a15b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-pdb_struct-843ac8d29db6	pdb_struct/1CRN.pdb/49491	shotgun	42	100	39	random-4096-byte-overwrite-v1	1CRN.pdb	49491	unknown	docs/corruption-sweep-results/pdb_struct_shotgun.tsv	843ac8d29db6cd9af8c00450d8888237483f15fff2e3b83203e1bcb4c7c02e5f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-pdb_struct-00faa424d451	pdb_struct/1CRN.pdb/49491	sniper	42	100	16	single-bit-v1	1CRN.pdb	49491	unknown	docs/corruption-sweep-results/pdb_struct_sniper.tsv	00faa424d4515aeed2d9751ab3f9076eed38aa5b9ac973418b121e4775c94d27	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-png-2c19450029b6	png/generated_plasma.png/345007	bolter	42	100	100	contiguous-byte-span-v1	generated_plasma.png	345007	unknown	docs/corruption-sweep-results/png_bolter.tsv	2c19450029b632264fb688342f17f5fa317709f0d80bd48c02f2fe7469293263	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-png-792768782b76	png/generated_plasma.png/345007	shotgun	42	100	100	random-4096-byte-overwrite-v1	generated_plasma.png	345007	unknown	docs/corruption-sweep-results/png_shotgun.tsv	792768782b76685a0b93c4204ac1d6e9362c77f75763df8d295ca874c27299e0	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-png-513e00d67666	png/generated_plasma.png/345007	sniper	42	100	100	single-bit-v1	generated_plasma.png	345007	unknown	docs/corruption-sweep-results/png_sniper.tsv	513e00d67666d2a1ac541c5c753e6636269a948ccef877529a910243f2c351d8	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-prores-83a3547043b9	prores/prores_4444_xq.mov/6633967	bolter	42	100	7	contiguous-byte-span-v1	prores_4444_xq.mov	6633967	unknown	docs/corruption-sweep-results/prores_bolter.tsv	83a3547043b9bea00b5ed69bf9fa53b9ce5ba5b2e587fc87101bf4f484cfe0a5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-prores-c26190f99de3	prores/prores_4444_xq.mov/6633967	shotgun	42	100	78	random-4096-byte-overwrite-v1	prores_4444_xq.mov	6633967	unknown	docs/corruption-sweep-results/prores_shotgun.tsv	c26190f99de3407c62fe192289d77c35adb9fe67b466691fa196fcee287431b9	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-prores-8cf82947f408	prores/prores_4444_xq.mov/6633967	sniper	42	100	5	single-bit-v1	prores_4444_xq.mov	6633967	unknown	docs/corruption-sweep-results/prores_sniper.tsv	8cf82947f408d3d069b1daec525f11f3b0aaeef4a7d3b8d7aa7ae95fde94133b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-qbw-36a7da37fc3f	qbw/B18_Managing_Company_Files.qbw/15114240	bolter	42	100	100	contiguous-byte-span-v1	B18_Managing_Company_Files.qbw	15114240	unknown	docs/corruption-sweep-results/qbw_bolter.tsv	36a7da37fc3f2f4cd66ed2fcf5814ebfc7c7deb0434bac72036da2187da341b9	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-qbw-5bcff62db21e	qbw/B18_Managing_Company_Files.qbw/15114240	shotgun	42	100	100	random-4096-byte-overwrite-v1	B18_Managing_Company_Files.qbw	15114240	unknown	docs/corruption-sweep-results/qbw_shotgun.tsv	5bcff62db21ea534f5ff48583f4f0af9042386dba973130b314328aea446c41c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-qbw-b1c915a1958d	qbw/B18_Managing_Company_Files.qbw/15114240	sniper	42	100	100	single-bit-v1	B18_Managing_Company_Files.qbw	15114240	unknown	docs/corruption-sweep-results/qbw_sniper.tsv	b1c915a1958d1a02674c2c2190674330d12d94aaac7833abb2373beee68216b0	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-qdf-4baa7b8f8efb	qdf/LONDON_2018.QDF/5111808	bolter	42	100	1	contiguous-byte-span-v1	LONDON_2018.QDF	5111808	unknown	docs/corruption-sweep-results/qdf_bolter.tsv	4baa7b8f8efb74996487d05b0f2916e26b814c3ec7fd9f446859c1f7c83cd562	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-qdf-1007d95ff739	qdf/LONDON_2018.QDF/5111808	shotgun	42	100	0	random-4096-byte-overwrite-v1	LONDON_2018.QDF	5111808	unknown	docs/corruption-sweep-results/qdf_shotgun.tsv	1007d95ff7399ef6cfbbb5898b9ddccb708ce1db9261d7363cb7043187449cbb	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-qdf-f8ed0aeabae0	qdf/LONDON_2018.QDF/5111808	sniper	42	100	1	single-bit-v1	LONDON_2018.QDF	5111808	unknown	docs/corruption-sweep-results/qdf_sniper.tsv	f8ed0aeabae0844bb3f1403008e6d264a73a127a2ca9b31e5c755e972746fbb3	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-snes-9d0ab2c23c25	snes/F-ZERO.smc/524288	bolter	42	100	100	contiguous-byte-span-v1	F-ZERO.smc	524288	unknown	docs/corruption-sweep-results/snes_bolter.tsv	9d0ab2c23c2560043c45b7e380b9e0ea1329fbe078ca1884172ce07e2be4af9d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-snes-1ade618e060e	snes/F-ZERO.smc/524288	shotgun	42	100	99	random-4096-byte-overwrite-v1	F-ZERO.smc	524288	unknown	docs/corruption-sweep-results/snes_shotgun.tsv	1ade618e060e1f28824c2dd052a843544928b817335a8430542756d92d4e0b8c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-snes-a082d59cde83	snes/F-ZERO.smc/524288	sniper	42	100	100	single-bit-v1	F-ZERO.smc	524288	unknown	docs/corruption-sweep-results/snes_sniper.tsv	a082d59cde83f8354a262057a25d94742244680f27c8feaadec34c119c2c1355	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-sqlite-0a91e743b3b5	sqlite/chinook.sqlite/1007616	bolter	42	100	52	contiguous-byte-span-v1	chinook.sqlite	1007616	unknown	docs/corruption-sweep-results/sqlite_bolter.tsv	0a91e743b3b5d1e88ab1ec81310d1a5447f1e25628a996a681582371c0b8635e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-sqlite-225afe6070e6	sqlite/chinook.sqlite/1007616	shotgun	42	100	100	random-4096-byte-overwrite-v1	chinook.sqlite	1007616	unknown	docs/corruption-sweep-results/sqlite_shotgun.tsv	225afe6070e6ccd34697cd3174ff3d1002652794d85f2b375c07689f03cdd6d5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-sqlite-7f8ed496ae63	sqlite/chinook.sqlite/1007616	sniper	42	100	54	single-bit-v1	chinook.sqlite	1007616	unknown	docs/corruption-sweep-results/sqlite_sniper.tsv	7f8ed496ae63f4ff3d578063d6e8a201ca740b2f6710400d539f88bc53b6f10e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-tar-9b42a3b04202	tar/sample.tar/4096	bolter	42	100	78	contiguous-byte-span-v1	sample.tar	4096	unknown	docs/corruption-sweep-results/tar_bolter.tsv	9b42a3b0420201ff84c6a8fcedb4199481db73e827f99126ee3be9605c3b31fb	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-tar-72401b91c2cb	tar/sample.tar/4096	shotgun	42	100	73	random-4096-byte-overwrite-v1	sample.tar	4096	unknown	docs/corruption-sweep-results/tar_shotgun.tsv	72401b91c2cb03bcef67ade0e373dba1d6f2590726284b4862fd9b9ec469756a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-tar-331ab1957fde	tar/sample.tar/4096	sniper	42	100	15	single-bit-v1	sample.tar	4096	unknown	docs/corruption-sweep-results/tar_sniper.tsv	331ab1957fdee1ef8f32bfc1a01908ee4b8b9b1044a924ca8119066ef9507e29	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-tracker-e9e2c6cae805	tracker/otm.mod/308354	bolter	42	100	0	contiguous-byte-span-v1	otm.mod	308354	unknown	docs/corruption-sweep-results/tracker_bolter.tsv	e9e2c6cae805db9b17d338c00c453c85a413a6428fe99ed50e8186467de40a74	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-tracker-a0628a34534f	tracker/otm.mod/308354	shotgun	42	100	0	random-4096-byte-overwrite-v1	otm.mod	308354	unknown	docs/corruption-sweep-results/tracker_shotgun.tsv	a0628a34534f2948482911034c2bb6679cb491ea8407080c44b3ba9a5f2ae81b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-tracker-5d23f9964ce5	tracker/otm.mod/308354	sniper	42	100	0	single-bit-v1	otm.mod	308354	unknown	docs/corruption-sweep-results/tracker_sniper.tsv	5d23f9964ce58b751dfdf41d8802faa6affc97fa7225bad0cdd2c03e5b8fb93a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ttf-1afbe026e709	ttf/noto_sans_regular.ttf/621572	bolter	42	100	100	contiguous-byte-span-v1	noto_sans_regular.ttf	621572	unknown	docs/corruption-sweep-results/ttf_bolter.tsv	1afbe026e709834444b26e255d2c3fe863c2fc2376934a5962f4e78e253318d9	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ttf-d5ebc8364235	ttf/noto_sans_regular.ttf/621572	shotgun	42	100	100	random-4096-byte-overwrite-v1	noto_sans_regular.ttf	621572	unknown	docs/corruption-sweep-results/ttf_shotgun.tsv	d5ebc83642356b4bc4d1975a0cc2e64c18c77612c207765261c19967e211d250	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ttf-15c7a1e215e9	ttf/noto_sans_regular.ttf/621572	sniper	42	100	100	single-bit-v1	noto_sans_regular.ttf	621572	unknown	docs/corruption-sweep-results/ttf_sniper.tsv	15c7a1e215e909358b128e5cfd78241ee98174fca7ab3b86c0415da0604f6c91	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-wav-b23677e1de05	wav/sample.wav/8864	bolter	42	100	0	contiguous-byte-span-v1	sample.wav	8864	unknown	docs/corruption-sweep-results/wav_bolter.tsv	b23677e1de05d9c651d94939b3c73a833641a4a6e9867e72c9464b7e877156d7	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-wav-331a7268bf98	wav/sample.wav/8864	shotgun	42	100	2	random-4096-byte-overwrite-v1	sample.wav	8864	unknown	docs/corruption-sweep-results/wav_shotgun.tsv	331a7268bf98945815270df7b50a3880d3660e2c66cbff1064706dc3ece1957b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-wav-f40ed313cb53	wav/sample.wav/8864	sniper	42	100	0	single-bit-v1	sample.wav	8864	unknown	docs/corruption-sweep-results/wav_sniper.tsv	f40ed313cb53474273597aefe80860f9298c7c47cccefa5b917d39f41fbeab27	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-webp-b507137b147d	webp/google_gallery_3.webp/203138	bolter	42	100	82	contiguous-byte-span-v1	google_gallery_3.webp	203138	unknown	docs/corruption-sweep-results/webp_bolter.tsv	b507137b147d23053494e724e8a59ab59e9a94b1440a9eb2ce756768e8e44c3d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-webp-6c3e21a882bd	webp/google_gallery_3.webp/203138	shotgun	42	100	84	random-4096-byte-overwrite-v1	google_gallery_3.webp	203138	unknown	docs/corruption-sweep-results/webp_shotgun.tsv	6c3e21a882bd708de665004965326e1a255dc8701fd7ad20dcdd9ab1a8932b94	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-webp-d44b0afadb65	webp/google_gallery_3.webp/203138	sniper	42	100	83	single-bit-v1	google_gallery_3.webp	203138	unknown	docs/corruption-sweep-results/webp_sniper.tsv	d44b0afadb65f830320624908384a0ee8b0355d39dd3ffa84c79483f2c750cf2	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ac3-bb7d9320ca30	ac3/Canyon-5.1-48khz-448kbit.ac3/2127104	bolter	42	100	100	contiguous-byte-span-v1	Canyon-5.1-48khz-448kbit.ac3	2127104	unknown	docs/corruption-sweep-results/ac3_bolter.tsv	bb7d9320ca3094643c8a5dc51f2bc5a9a8f4ac631a26e92923afbc64e1da3561	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ac3-d46fd1909378	ac3/Canyon-5.1-48khz-448kbit.ac3/2127104	shotgun	42	100	100	random-4096-byte-overwrite-v1	Canyon-5.1-48khz-448kbit.ac3	2127104	unknown	docs/corruption-sweep-results/ac3_shotgun.tsv	d46fd190937861ddc4c6619dbb97a4b0c01a831e6439d136896672e5134865c2	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ac3-1604ca031b8f	ac3/Canyon-5.1-48khz-448kbit.ac3/2127104	sniper	42	100	100	single-bit-v1	Canyon-5.1-48khz-448kbit.ac3	2127104	unknown	docs/corruption-sweep-results/ac3_sniper.tsv	1604ca031b8fcb640f4d7ccf31c06b11d50e9ef6d9f96c9a2aeb1fa27ccae245	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-avi-288d5535b5d2	avi/jellyfish_mjpeg.avi/8483740	bolter	42	100	20	contiguous-byte-span-v1	jellyfish_mjpeg.avi	8483740	unknown	docs/corruption-sweep-results/avi_bolter.tsv	288d5535b5d25cf93f7a32b43e256262a3a286ae7709072747912a1b41396d8e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-avi-77e01d82b842	avi/jellyfish_mjpeg.avi/8483740	shotgun	42	100	93	random-4096-byte-overwrite-v1	jellyfish_mjpeg.avi	8483740	unknown	docs/corruption-sweep-results/avi_shotgun.tsv	77e01d82b842afad6eb0bb8804616dba1a2957f1477bdd66ee485bd6a2248136	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-avi-473338d4565c	avi/jellyfish_mjpeg.avi/8483740	sniper	42	100	0	single-bit-v1	jellyfish_mjpeg.avi	8483740	unknown	docs/corruption-sweep-results/avi_sniper.tsv	473338d4565cc69061c5db39d82438e9f4453f3c422b03a32452d48cc5b78053	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-bmp-3ef508f23c7b	bmp/sample.bmp/921738	bolter	42	100	0	contiguous-byte-span-v1	sample.bmp	921738	unknown	docs/corruption-sweep-results/bmp_bolter.tsv	3ef508f23c7b2f01d8bc8798891fd96d08743b24f1415f9eee9b756c4bcc1981	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-bmp-18193ccd51e0	bmp/sample.bmp/921738	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample.bmp	921738	unknown	docs/corruption-sweep-results/bmp_shotgun.tsv	18193ccd51e0197f8f25a587153be5c2116aea6dfa90e8461775a99d782a72a2	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-bmp-106b43248a66	bmp/sample.bmp/921738	sniper	42	100	0	single-bit-v1	sample.bmp	921738	unknown	docs/corruption-sweep-results/bmp_sniper.tsv	106b43248a6680a1a1c3896a746a421ece945a7ab3bd5a2f1a749799843a587b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-docx-f19354e5a945	docx/sample.docx/13436	bolter	42	100	83	contiguous-byte-span-v1	sample.docx	13436	unknown	docs/corruption-sweep-results/docx_bolter.tsv	f19354e5a945c8aa9f726b5e07ca6d5df7d45931932780df9f60f3679f600409	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-docx-693215d4d4bb	docx/sample.docx/13436	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.docx	13436	unknown	docs/corruption-sweep-results/docx_shotgun.tsv	693215d4d4bb59ac1ea692e5eedead78ad0496ee93cd687338f18ca9815d98de	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-docx-0993ba62767f	docx/sample.docx/13436	sniper	42	100	87	single-bit-v1	sample.docx	13436	unknown	docs/corruption-sweep-results/docx_sniper.tsv	0993ba62767f80e6c7faa0effde145295f80eadf4dbc5af7687af009171ca1e1	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-exr-22934d75784c	exr/zip_plasma.exr/397625	bolter	42	100	0	contiguous-byte-span-v1	zip_plasma.exr	397625	unknown	docs/corruption-sweep-results/exr_bolter.tsv	22934d75784c93976e5b9be778c9fc9f6b1e63b47ee6af07d4ca39df32a6d615	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-exr-5cfaf02101c6	exr/zip_plasma.exr/397625	shotgun	42	100	100	random-4096-byte-overwrite-v1	zip_plasma.exr	397625	unknown	docs/corruption-sweep-results/exr_shotgun.tsv	5cfaf02101c6b31a21d69b0565430e0a990e51f166d80d1f154c507c2df510f7	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-exr-2972e6c60a8e	exr/zip_plasma.exr/397625	sniper	42	100	1	single-bit-v1	zip_plasma.exr	397625	unknown	docs/corruption-sweep-results/exr_sniper.tsv	2972e6c60a8e594f81f643c075a3f35b5c8d406d7a4bd29f22663e61d307eb67	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-icns-4cfe3ab00d52	icns/sample.icns/239891	bolter	42	100	97	contiguous-byte-span-v1	sample.icns	239891	unknown	docs/corruption-sweep-results/icns_bolter.tsv	4cfe3ab00d5207378957a1669f3d11d4727e980ad588b03d588905ce019c49c9	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-icns-fb195f22f291	icns/sample.icns/239891	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.icns	239891	unknown	docs/corruption-sweep-results/icns_shotgun.tsv	fb195f22f291554a63709a43cc597af9b7da36788f5323688f0a08db1eae080c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-icns-6b6df55556bb	icns/sample.icns/239891	sniper	42	100	97	single-bit-v1	sample.icns	239891	unknown	docs/corruption-sweep-results/icns_sniper.tsv	6b6df55556bbb3c8314b2e61cb0eaf8fcc02e50516a2266c18f0e58d8a7a7530	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ico-ad5ac29b818e	ico/sample.ico/232423	bolter	42	100	54	contiguous-byte-span-v1	sample.ico	232423	unknown	docs/corruption-sweep-results/ico_bolter.tsv	ad5ac29b818e71b895c0b2c052091f07704abcbd0c7a1b388e471db77dbcd88d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ico-c5e77aeaa588	ico/sample.ico/232423	shotgun	42	100	70	random-4096-byte-overwrite-v1	sample.ico	232423	unknown	docs/corruption-sweep-results/ico_shotgun.tsv	c5e77aeaa588bb60ce221c333f0b6f662879341072d72077e70ee3e5d5da32de	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ico-0d31c8ab762e	ico/sample.ico/232423	sniper	42	100	63	single-bit-v1	sample.ico	232423	unknown	docs/corruption-sweep-results/ico_sniper.tsv	0d31c8ab762e03a6752fea9081e3a83f6991f947d8fa082c80eec9f00d8dd911	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-nrw-b5b120372a6c	nrw/RAW_NIKON_COOLPIX_P7100.NRW/16455479	bolter	42	100	1	contiguous-byte-span-v1	RAW_NIKON_COOLPIX_P7100.NRW	16455479	unknown	docs/corruption-sweep-results/nrw_bolter.tsv	b5b120372a6cad93c99d27ae8cc821a8a1448dc0bf8d61f34bc002ea371eea4f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-nrw-e4ead70ce65d	nrw/RAW_NIKON_COOLPIX_P7100.NRW/16455479	shotgun	42	100	0	random-4096-byte-overwrite-v1	RAW_NIKON_COOLPIX_P7100.NRW	16455479	unknown	docs/corruption-sweep-results/nrw_shotgun.tsv	e4ead70ce65d1873f6e0a1e6ea3f924e087ea8d920cfc2b19a2d03a401e3df55	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-nrw-9e7476ae625a	nrw/RAW_NIKON_COOLPIX_P7100.NRW/16455479	sniper	42	100	0	single-bit-v1	RAW_NIKON_COOLPIX_P7100.NRW	16455479	unknown	docs/corruption-sweep-results/nrw_sniper.tsv	9e7476ae625a76e44c4b24ca905334e739e360fea3bd6d116a646724b07fe44b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-odp-87bfda2af790	odp/sample.odp/24035	bolter	42	100	98	contiguous-byte-span-v1	sample.odp	24035	unknown	docs/corruption-sweep-results/odp_bolter.tsv	87bfda2af790223e6a89677da8f1bffee0fd993ca4b7e84e01ffde64751a2311	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-odp-e73f7042ff64	odp/sample.odp/24035	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.odp	24035	unknown	docs/corruption-sweep-results/odp_shotgun.tsv	e73f7042ff64e41a47ff54d1f38f01c0ca2f71ea5bbd3177b2db75464bc40faf	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-odp-7008f91bc197	odp/sample.odp/24035	sniper	42	100	97	single-bit-v1	sample.odp	24035	unknown	docs/corruption-sweep-results/odp_sniper.tsv	7008f91bc19766c8fe762fe9694246ce13864202ae6a655dc304cb971ded7324	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ods-f2e8bb4fce8a	ods/sample.ods/8812	bolter	42	100	89	contiguous-byte-span-v1	sample.ods	8812	unknown	docs/corruption-sweep-results/ods_bolter.tsv	f2e8bb4fce8ac278446163f5cd9d4ff973d7e5aed4afc22a7b4b6379f36c40ed	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ods-689753a839cf	ods/sample.ods/8812	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.ods	8812	unknown	docs/corruption-sweep-results/ods_shotgun.tsv	689753a839cfee802a923742707fab2893a2eb48ac67a675ac76548aa02e337c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-ods-33696916b7ad	ods/sample.ods/8812	sniper	42	100	88	single-bit-v1	sample.ods	8812	unknown	docs/corruption-sweep-results/ods_sniper.tsv	33696916b7ad9d529a09e841042a38bc44a3863d1e4bd4b76a2332b2221d75ec	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-odt-9298b6f719e2	odt/sample.odt/24286	bolter	42	100	98	contiguous-byte-span-v1	sample.odt	24286	unknown	docs/corruption-sweep-results/odt_bolter.tsv	9298b6f719e29bc095e048b414ca0eb491cedbb3f508cd6dae8325bbafb47c56	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-04-23	legacy-2026-04-23-odt-54c4780a88a7	odt/sample.odt/24286	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.odt	24286	unknown	docs/corruption-sweep-results/odt_shotgun.tsv	54c4780a88a7d2e611bd4715ffdc0245c5cf27c173d551b10d04c57493d7534b	unknown	unknown	unknown	unknown	historical-raw-incomplete
